index,condition_concept_id
L97.911,45562564
M41.00,45543570
M40.03,45562712
T85.9XXA,45570775
F11.229,45557159
I63.449,45572099
T87.44,45541889
T81.4XXS,45590050
S98.112D,45608738
J12.2,45557618
M1A.1790,45586899
T56.0X1D,45585087
M23.51,35208800
N83.29,45534142
J45.41,45543269
T24.009A,45599299
T23.069A,45565368
M76.01,42618402
L70.5,45596384
T84.51XA,45541869
M40.204,45586958
M65.28,45533895
G00.8,45552509
H57.00,45581710
D10.6,45561891
K83.2,45605958
N90.4,45572736
C83.31,45561852
L62,45596381
S42.017A,45597686
M26.03,45601426
I77.3,45538447
N75.9,35209382
F51.11,45571766
N94.818,45592160
G82.54,45547760
S52.222D,45559190
S52.602D,45559297
S52.502B,45564099
S52.602B,45554577
H43.393,45552699
H50.15,45605709
A87.2,45556921
H05.9,35207529
R48.0,45539350
R45.3,45544148
C92.40,45532961
T81.32XS,45580390
D21.3,45566670
M61.48,45557920
T84.018A,45575592
T84.031A,45556274
T84.091A,45541859
I34.8,45581771
H83.01,45576847
M67.919,45543662
H73.003,45538343
H60.63,45552731
R78.0,45534464
R04.1,35211271
V03.10XA,45604615
F10.951,45591087
S35.329A,45587911
M30.3,45557863
B55.9,45605240
I25.41,45557538
N36.5,45543871
F15.23,45576516
F12.288,45576502
V87.7XXA,45566121
S81.801D,45569644
S71.131A,45588777
S81.001A,45584154
C96.2,45600573
S46.112A,45544775
H40.213,45543046
H40.2231,45586457
K50.812,45533600
L98.6,35208720
S32.019A,45578164
S32.000A,45544510
M21.511,45562668
T43.221A,45604292
S54.01XA,45559321
S21.112A,45549196
M25.762,45596553
O90.3,35210386
O99.841,45568009
M41.30,45567558
K09.8,45596302
H11.829,45557331
H40.40X0,45576752
H10.439,45547807
H10.019,45533213
H05.10,45562148
B02.32,45581141
H10.819,45571889
L89.890,45572294
S92.062P,45603857
Q53.9,45534386
M24.669,45606188
H50.34,45600955
M25.819,45567535
I63.312,45567188
A52.9,45556907
J04.30,45562435
T80.92XA,45585220
W18.30XA,45542184
S15.9XXA,45568343
I67.4,45591479
M72.9,45577345
S82.841D,45594049
S82.851B,45536147
S82.891A,45584368
S82.871A,45540971
M67.872,45587040
Z34.03,45600320
O99.012,45539222
S76.311A,45593844
O99.354,45601909
F60.4,45538074
K43.7,45552928
J84.114,45552899
Z44.20,45576154
Z40.00,45590722
D05.01,45605340
H15.019,45566967
S52.611A,45602838
O98.912,45553616
S14.123A,45568315
S14.124A,45553934
S14.126A,45534637
T23.201D,45599263
I71.1,45538440
Z30.42,45590714
Z30.013,45595495
D47.9,45581318
F31.78,45538063
N48.1,45567850
N47.8,45563020
S43.51XA,45583297
H04.019,45566938
J01.10,45533536
K51.018,45548161
C7A.026,45586029
K51.918,45562494
F14.959,45557176
K52.0,45543319
H44.522,45538295
N71.1,45534138
O22.23,45539096
G51.8,45586300
H16.211,45605622
J03.00,45543253
B00.3,45600443
S42.211D,45597705
J45.991,45586675
M46.86,45543585
S32.030A,45597537
S62.629D,45574161
S62.634D,45545246
S63.616D,45554904
S63.616A,45593559
S62.629A,45607917
M85.851,45596770
M85.852,45543775
H65.199,45547962
H73.019,45576832
C79.62,45571541
M06.80,45548270
L41.8,45605985
T46.0X1A,45609079
I09.9,45586569
N99.512,45606526
I25.811,45562344
S60.031A,45607756
H67.9,45543121
G52.7,45566888
S66.921A,45550167
S55.111A,45569001
S66.821A,45554961
S65.111A,45583849
H21.01,45533270
S05.8X1D,45558576
S44.10XA,45554359
Z53.21,45571365
S83.411D,45594085
M23.91,35208806
K50.114,45596326
D68.0,35206761
M24.373,45572409
H65.23,45600989
I36.9,45533447
M86.8X0,45601646
T84.63XA,45556290
M46.26,45577264
T74.91XA,45594865
N90.5,45592155
S43.491A,45559075
C50.211,45561812
D05.92,45552321
Q06.0,45587436
Q74.0,45544114
F52.9,45591145
N83.33,45587259
D36.11,45605354
S23.421A,45558744
S41.112A,45587988
S31.121A,45554064
S31.131A,45554067
G82.21,45566903
S21.90XS,45597433
S11.90XS,45577952
Q80.9,45587485
H40.1392,45538279
H21.233,45586413
A51.31,45576241
S89.92XD,45555508
Q31.8,45601960
M50.82,45538781
C83.14,45590942
C83.16,45547539
C83.11,45586039
G57.50,45595952
Q55.63,45582658
K51.011,45596328
H02.109,45552562
H18.429,45538227
D53.0,35206706
H60.40,45543101
H61.322,45596152
H60.42,45543102
S05.02XD,45582799
S83.412D,45589247
S61.205A,45545111
M23.269,45553124
Q55.69,45544100
C41.2,45537803
S24.151A,45539628
C49.6,45537818
Q14.3,45597108
L10.4,45533633
E26.9,45533027
S61.243A,45593383
C4A.59,45605275
E24.0,35206915
S62.513B,45535574
M25.149,45533809
H68.109,45596160
H69.81,45600995
O99.332,45568007
L92.3,35208696
I97.790,45533533
T82.518A,45609337
S42.272D,45549514
S42.262D,45544690
S42.292A,45597726
S42.295D,45534989
S42.295A,45583241
S42.202D,45583221
S42.292S,45534987
S42.232A,45597714
M62.262,45562774
E16.4,35206891
M05.731,45606050
M05.732,45582014
T45.511A,45599515
D31.20,45595748
H65.30,45572038
R23.9,45606800
B02.22,45561738
B02.23,45552206
S82.451B,45540927
S82.871F,45608493
S82.871B,45560110
L97.329,45572297
I82.5Z2,45591521
T84.196S,45546732
S82.871E,45536163
S82.891E,45574727
S72.90XA,45569569
S49.90XA,45593056
S80.862A,45598706
M20.31,45606153
R86.8,35211491
H00.016,45547771
H00.033,45562117
D57.40,45561925
H00.014,45538152
M65.342,45538830
C46.7,35206217
R22.33,45568121
C14.0,45605261
C16.0,45556964
A98.3,45537749
E11.351,45591030
S75.009A,45545575
H02.823,45576637
H01.133,45547778
H40.1292,45538277
G56.81,45571819
M24.511,45562687
S52.202A,45588234
S83.232D,45555444
S81.011A,45598710
S62.115A,45603032
D16.22,45595735
S06.350A,45602109
S61.312A,45564272
S62.632A,45607918
S42.012D,45563801
E75.6,45542770
G44.84,45600790
A85.8,45537747
T88.6XXA,45541893
T82.514A,45537030
C92.62,45532962
C92.60,45561877
B10.01,45576256
T84.069A,45537053
T23.101A,45584731
T26.40XA,45594536
S63.065D,45545264
S62.309D,45564321
S63.055D,45588646
T79.A12D,45575529
S63.045D,45535617
S63.065S,45564400
T79.A19A,45590041
S62.305D,45593439
S62.307D,45598259
S09.90XD,45587638
E83.19,45595834
A48.1,35205569
D80.3,45595778
N27.0,45567835
H02.439,45581539
I15.2,45596189
C44.121,45547495
S86.912A,45569912
S63.289D,45564430
S63.284D,45603193
S63.284A,45535636
S63.281A,45578969
R94.112,45582735
O04.5,45587268
H20.059,45571913
R46.0,45568137
H16.039,45552605
S41.001D,45602493
W34.00XA,45609730
Y22.XXXA,45542278
S36.039A,45602436
S01.512D,45558537
S27.322A,45582994
S83.005A,45560124
T39.015A,45604246
H73.829,45572055
H71.33,45591422
M35.2,45548404
I83.813,45605864
O11.1,45596916
S52.531A,45593204
S52.531G,45573853
S52.501G,45593192
S52.351D,45549740
Z99.89,45595570
S51.802A,45607474
S53.491A,45535347
M67.959,45562809
I31.0,45596200
L03.818,45557694
K73.9,45552949
E53.9,45576458
I63.212,45576885
M25.652,45591810
S82.841S,45584347
S82.61XA,45536123
S93.01XA,45594283
S82.51XA,45555369
M85.871,45562937
H53.039,45596132
H53.031,45586510
H11.823,45552597
H43.822,45605694
H33.331,45581648
H04.411,45557298
H05.011,45586356
H04.551,45605597
C82.00,45557023
G43.919,45571805
Z82.41,45537682
S83.242D,45536193
M23.42,45543531
S92.351D,45574922
S92.301A,45565180
Z80.2,45605150
K25.5,45601158
T42.6X2A,45599466
R40.2212,45548964
T42.8X2A,45609042
R40.2312,45539340
T47.1X2A,45594696
R40.2112,45568127
T67.1XXA,45551426
H69.00,45572048
R94.130,45577829
S42.123A,45607331
S52.043A,45588206
S52.009B,45544819
S52.279B,45564041
M86.669,45582328
M86.69,42619004
M86.052,45548578
M21.379,45533780
K14.9,45596307
Z03.74,45542400
A60.01,45566517
N53.14,45558163
L81.0,45562549
T85.628A,45580467
T82.857A,45599773
F44.7,45591141
H40.051,45576740
S70.269A,45559712
K59.02,45572219
S42.125A,45563811
S62.242D,45607864
S62.222A,45535527
S62.232A,45588540
F13.129,45562011
S35.513A,45539757
S32.82XA,45534862
S37.819A,45558936
M12.572,45582046
S82.65XD,45560087
S87.80XA,45603788
S85.801A,45536220
S85.139A,45574757
S52.009A,45535116
C67.5,45576335
D41.9,45552352
G04.81,45576568
M30.0,45533823
M85.869,45538952
S30.0XXD,45597497
K57.93,45552940
W17.89XS,45571097
B00.52,45556923
T24.312D,45551048
M86.8X4,45534041
S83.501D,45550635
S83.519S,45540999
A51.49,45590821
H93.90,45562329
H83.2X3,45552758
T86.42,45594968
M24.829,45586935
M12.529,45577148
O99.351,45587399
S30.814A,45568453
S60.559A,45540276
S93.401D,45555647
S83.211A,45565023
S83.206A,45603744
C31.8,45605262
I32,45605791
F14.94,45542808
S05.92XD,45534547
S32.442A,45549371
J95.2,45567280
S32.432A,45607199
S32.432D,45607200
T84.041A,45541853
Z18.89,45585809
S21.93XA,45534694
S21.119A,45549198
S21.90XA,45549211
S27.892A,45597492
S21.311A,45534688
S06.363A,45606917
S06.1X9A,45597277
G40.A19,45571801
T46.5X5A,45609085
I63.432,45548030
F11.288,45566785
H53.461,45600965
H47.392,45543068
Z82.1,45609974
K91.71,45552958
M50.33,45586989
M80.88XA,45548525
C76.3,35206316
C53.0,45595670
S52.309A,45549729
T23.271A,45575116
D57.219,45561924
D57.211,45576406
E85.3,45581385
M89.352,45582347
S70.12XA,45540564
S53.449A,45564160
N42.1,35209333
E07.89,45591022
H10.10,45581571
K09.0,45562483
N80.3,45606506
L02.215,45596355
S93.432A,45603950
M1A.0721,45591752
S12.9XXD,45577976
T50.1X6A,45536845
S82.201S,45536041
S82.401S,45560049
S82.241P,45608382
Z52.091,45552086
H05.30,45538193
H59.89,45596144
C69.22,45595679
C69.21,45552273
H83.09,45601011
L03.312,45572256
T33.529A,45580035
C07,45576298
C11.1,45595637
H18.069,45566994
G96.8,45581524
N60.21,45587250
N64.3,45539059
S86.811D,45555477
F94.0,35207275
M86.179,45534029
A59.00,45547424
S91.332A,45550736
H10.403,45591249
S92.131A,45541126
S92.211A,45560322
S92.351A,45594258
S92.111D,45541122
S92.115A,45570000
E10.59,45581349
C50.119,45556994
H25.043,45605643
G83.84,45591200
Q85.1,45606781
M34.9,45533828
H10.44,45605608
S14.101A,45597370
O43.91,45592266
O28.8,45548729
O10.013,45543913
Z3A.15,45571351
O99.284,45592312
O99.214,1424184
O10.913,45539089
O11.3,45577559
O11.9,45596917
O02.89,45592169
G37.8,45552522
H02.36,45538167
S31.21XA,45578143
H18.13,45586399
H40.1490,45571974
H21.529,45552637
K29.81,45596317
H18.11,45600875
R44.2,45602030
G47.411,45586297
J11.2,45572160
Z52.811,45561634
O24.414,45582459
O98.313,45582588
Z3A.10,45542425
P01.7,35210411
Z03.71,45590693
Z52.819,45605135
O24.119,45606547
O98.311,45597048
C83.13,45586040
C83.19,45590943
R94.7,45544170
L10.0,45533632
Z85.09,45571394
E28.9,45591043
S63.266A,45554875
R87.625,45539367
M80.861A,45533958
B88.2,45571481
K72.01,45543338
H52.201,45562271
I61.4,35207812
R01.0,45563286
H21.9,35207542
H02.112,45591222
H17.89,45586398
H02.212,45581535
H02.213,45586339
H02.532,45566927
M89.762,45558103
S32.422A,45544537
S82.492B,45598871
S72.402B,45550303
S82.142B,45555282
H02.59,45557284
H11.10,45576658
H10.509,45562157
N20.9,45558141
E74.02,45581377
E75.02,45591062
F52.0,45542854
Z87.411,45542475
T23.339A,45565381
Q27.30,45597116
B78.9,45585973
S42.392D,45602550
S82.191D,45540859
S72.421A,45569522
S42.302A,45592936
S42.242A,45583229
S42.232D,45588027
S42.332D,45539877
S42.351D,45568680
S42.342D,45602541
S82.144D,45536029
S42.292D,45602534
O03.85,45567880
H40.52X3,45533324
H40.52X0,45591352
H21.1X2,45605639
S43.422D,45607421
S43.429D,45554357
I69.154,45543198
H53.122,45547939
H53.47,45596135
S83.272A,45560141
I97.811,45533535
H53.462,45576794
H50.52,45591387
Z65.4,45561646
S93.501A,45555652
H73.002,45547978
I82.291,45581819
S92.504A,45603924
E10.351,45576437
K50.818,45601175
K50.019,45538530
N03.1,45543850
S30.850A,45534767
Q40.3,45534381
M87.851,45543797
M87.852,45592062
I69.851,45548051
C50.312,45576325
H26.049,45586422
S63.066A,45554852
S82.301A,45603646
D37.3,45542698
J93.12,45562466
T42.75XA,45546382
I82.813,45605857
C43.72,45547490
D48.3,45576401
C18.8,45600486
D14.30,45561893
S30.810A,45578116
M1A.00X1,45562652
G97.82,45605576
I97.820,45572155
K14.4,45543295
E13.29,45552388
E08.29,45542728
M54.02,45533867
H34.219,45552668
S42.032A,45592898
M96.4,45534102
N46.11,45558158
T86.11,45609393
I72.1,35207853
K02.62,45543286
D59.3,35206734
H93.299,45567157
H80.91,45581749
Q05.6,45553657
K22.711,45601155
Q39.9,45548899
R30.9,45577790
D07.4,45547574
L44.9,45605987
X12.XXXA,45595320
S81.812A,45608303
R44.3,45563307
S81.811A,45579316
F80.2,45576561
M10.041,45562610
I82.722,45557599
M10.042,45591716
M19.212,45538688
E10.359,45571654
D10.1,45586084
L13.9,45572262
C44.529,45542606
C44.90,45542608
C44.99,45537813
C44.02,45547492
M21.519,45582086
S14.9XXS,45563506
S22.079A,45544423
N13.6,45553433
S06.819A,45582837
S22.078D,45549231
S32.501D,45587888
S32.509D,45563689
S81.012A,45559940
T84.9XXS,45580455
M14.80,45538680
M24.049,45567508
M24.60,45533804
M35.5,45557868
Q13.3,45568052
C24.9,45566578
I87.009,45538465
R39.13,45534442
O21.8,45553479
T78.40XD,45551448
S82.853B,45540957
S82.842S,45589184
Z3A.14,45547308
E83.01,45547661
T67.5XXA,45556202
S02.2XXB,45597253
T84.226A,45590102
T31.11,45580025
T24.232D,45599307
S91.301D,45569980
M25.674,45596551
T24.302D,45570279
T24.201D,45570272
T24.202D,45555827
T25.339A,45594525
T20.06XA,45536491
T25.329A,45575167
D57.80,45552357
I82.B12,45562410
E08.329,45600634
H10.422,45533219
H59.41,45586519
S36.90XA,45544611
O71.5,45534302
O72.3,45544026
O44.13,45553567
O43.223,45558311
O43.219,45587362
O44.03,45601867
O43.213,45582553
O44.00,45597008
O10.919,45577558
M25.742,45548396
M25.741,45577232
Z03.79,45566395
C38.0,45537799
C47.8,45556986
I82.401,45543229
M40.56,45601440
T82.898A,45537042
M00.10,45548230
S42.493A,45607400
D13.30,45566663
I46.2,45572091
Q85.9,45592396
K80.31,45601192
E09.40,45547620
K80.21,45557678
I06.0,45576862
F90.8,45586262
S00.431A,45539381
Z87.890,45600367
A36.3,45542527
M46.44,45543581
Z3A.33,45609934
Q89.7,45558439
O36.8921,45548780
T78.8XXS,45580374
L40.8,45567355
L41.1,45577037
S31.802A,45602344
M76.812,45601542
M67.472,45601514
Z87.710,45556870
N70.11,45582419
S83.8X1A,45560149
L92.8,35208697
M24.445,45538726
Q79.1,45568092
F69,45538081
S37.90XS,45607286
O99.210,1424180
S92.064A,45555558
S92.014A,45560283
S92.021A,45579666
S92.001A,45555544
S92.064D,45579680
V12.2,19898
Z89.411,45566472
Y90.9,45595451
S61.401A,45549948
T25.211A,45555845
X95.9XXA,45580878
Q92.8,45558443
M25.069,45567524
G47.26,45533147
Z04.8,45552063
Y92.69,45580991
E71.40,45586169
K62.7,45576997
S22.31XS,45578056
G24.1,45576571
C50.111,45532911
M75.91,45601536
S32.009D,45578161
C83.32,45595705
O24.019,45543921
Z3A.09,45537633
I82.729,45533517
J05.10,45533541
S37.091D,45597645
S36.116D,45597622
T84.69XA,45556291
S32.129A,45592766
S37.818A,45573491
S37.031A,45602462
C82.15,45561843
I82.B19,45591523
Z16.11,45609911
M25.372,45572424
M93.272,45562981
S86.312A,45560187
M24.072,45586928
T24.209A,45541382
M12.819,45533733
S36.112A,45597620
S20.00XA,45558688
T23.072A,45555792
T23.072D,45550985
S82.001B,45555227
S82.002B,45574546
S81.019A,45608301
S42.001D,45597679
S82.032E,45593902
S60.051A,45593335
S82.091D,45593912
M43.13,45562721
K29.41,45581892
C62.92,45532920
B30.0,45556936
G44.321,45542891
T73.3XXA,45565795
M20.021,45586912
S66.529D,45535708
M20.011,45577187
R87.622,45597209
L02.211,45605968
T24.129A,45575146
M84.621D,45567729
M84.429A,45533984
M84.421D,45572586
S49.191D,45539982
S25.90XA,45597480
H40.42X1,45596094
H44.112,45576761
H18.232,45581610
H59.099,45543092
H40.42X0,45591350
C7A.090,45547527
A83.9,45556920
C7B.09,45600534
C08.0,45542581
D49.1,45581319
S12.290B,45553906
S12.390B,45592578
S12.390D,45563478
S12.290D,45573187
H34.831,45567038
H66.10,45538335
H66.11,45581729
M23.259,45591781
S91.342A,45594193
S04.9XXS,45553826
H74.90,45533414
Y93.E9,45585787
Z22.39,45585811
N82.4,45572727
N82.8,45596884
S61.216D,45578770
S62.619D,45540407
N30.30,45606487
K91.61,45591613
C82.88,45532950
B09,45532866
S14.109D,45563497
L30.3,45577034
O75.2,45567991
D61.811,45591013
M10.061,45538648
K91.840,45577006
Z81.4,35225317
M66.339,45587028
V10.2XXA,45604626
V10.0XXA,45575665
O36.80X0,45572832
O08.7,35209547
O86.12,45534310
O09.10,45563043
I70.599,45548069
I70.399,45567214
I82.531,45543231
M84.459D,45591994
T45.8X5A,45584983
S82.892S,45589213
S92.902S,45603934
S92.901S,45599115
S82.891S,45565015
S02.10XB,45534519
M67.471,45572523
H51.8,45562270
M26.19,45577237
M79.4,45543688
M40.12,45543567
G56.31,45576597
T83.711A,45594928
E72.00,45586170
M25.312,45596548
G25.5,45581484
T70.20XA,45551432
S14.3XXS,45568327
H65.90,45543117
L56.3,45557705
H18.30,45538225
H61.039,45586526
F80.89,45538086
F80.0,45571778
H83.8X1,45601012
H43.10,45581676
H47.399,45600946
H35.179,45538265
H47.391,45571998
G83.81,45576613
S91.129A,45594183
M45.2,45533841
S83.207A,45584389
H43.21,45557432
H47.339,45576783
R11.14,45568115
S63.291D,45588668
S62.607D,45588594
S68.121D,45554973
S62.611B,45603126
S61.203A,45540291
S64.02XA,45588692
S66.321A,45540535
M25.842,45533818
S23.420A,45582969
H10.11,45605606
F84.9,45600763
N93.0,45606519
T17.308A,45579836
N83.7,35209420
N88.1,45553461
H83.19,45581750
I74.11,45538446
C22.3,45552248
H44.422,45591364
H33.051,45576722
S46.919A,45544785
S43.206A,45578375
S82.231A,45593968
T83.84XA,45565857
Q60.0,45606749
D71,2791803
O24.410,45553483
O24.429,45582460
O09.92,45534168
O09.292,45601773
C75.9,45547519
S39.012S,45602483
K50.119,45562489
N13.39,45563006
Z77.120,45537676
I63.441,45601044
H51.0,45572011
S92.302D,45574913
J39.9,45533551
M24.411,45548378
M24.211,45606180
N60.42,45543885
S02.61XA,45602074
M23.249,45572401
K43.1,45538527
T31.20,45584817
T20.16XA,45575040
T23.169A,45599262
S66.912A,45583897
T85.691A,45575620
S34.109S,45587902
B38.0,45532875
M21.071,45601380
Q06.8,45553658
M84.88,45577432
N21.1,45577515
D03.72,45571583
T58.02XA,45565724
T43.222A,45570430
M19.112,45543485
S52.692A,45554585
I13.11,45596188
A08.11,45581101
H49.20,45605707
Z71.2,45552100
T23.019A,45546180
T23.219A,45579931
R19.02,45553717
D73.9,45581330
H72.92,45567140
S09.91XS,45563441
H73.93,45586546
H52.223,45533354
Q33.2,45606734
M70.039,45548485
E78.70,45552417
S85.169A,45579546
C84.05,45552305
N73.0,45534139
T24.291A,45541384
O60.14X0,45553580
O99.353,45577676
S59.901D,45607755
M94.241,45577496
M89.8X4,45553403
M18.10,45533745
Z96.692,45561675
O62.9,45597017
G40.A09,45557234
M46.28,45548420
H11.30,45600855
J95.850,45596288
K03.2,45572183
M27.1,45601431
M89.312,45562963
M75.112,45572542
M48.54XD,45533859
I69.00,45548036
M45.4,45553184
I69.051,45562373
S42.121A,45558983
C44.601,45547499
D10.30,45571593
T86.848,45561102
S05.71XA,45606901
H35.341,45557405
H16.231,45562168
S05.31XS,45592501
S05.31XD,45544239
S05.31XA,45553829
S05.71XS,45568220
S22.060D,45597444
S22.000D,45553975
S42.034D,45558976
M13.849,45567460
M13.841,45591740
D46.Z,45547603
M13.842,45596484
M13.88,45548316
C82.99,45561849
M19.039,45586891
C82.11,45537851
R22.40,45573019
S72.111G,45555034
S32.592G,45592793
S00.03XD,45553758
S72.111A,45593695
